Date,VTI,VGK,VPL,VWO,PFF,IEI,BWX,AGG,BND,FXY,FXF,UDN,IAU,AOA,AOK,USO
2014-04-04,98.8499984741211,59.54999923706055,60.08000183105469,41.630001068115234,38.97999954223633,120.73999786376953,29.594999313354492,107.8499984741211,81.11000061035156,94.55000305175781,109.77999877929688,26.959999084472656,12.670000076293945,45.77000045776367,32.459999084472656,292.9599914550781
2014-04-07,96.80999755859375,59.11000061035156,59.369998931884766,41.130001068115234,39.029998779296875,120.94999694824219,29.68000030517578,108.05999755859375,81.25,94.72000122070312,110.30000305175781,27.079999923706055,12.630000114440918,45.130001068115234,32.33000183105469,292.0799865722656
2014-04-08,96.37999725341797,59.099998474121094,58.9900016784668,41.779998779296875,38.970001220703125,120.94999694824219,29.8700008392334,108.1500015258789,81.30000305175781,96.06999969482422,110.87000274658203,27.200000762939453,12.710000038146973,45.040000915527344,32.29999923706055,296.0799865722656
2014-04-09,97.33000183105469,59.720001220703125,59.68000030517578,41.91999816894531,39.04999923706055,121.12999725341797,29.954999923706055,108.20999908447266,81.31999969482422,95.91000366210938,111.37999725341797,27.299999237060547,12.75,45.400001525878906,32.43000030517578,299.0400085449219
2014-04-10,97.3499984741211,59.61000061035156,59.18000030517578,41.93000030517578,39.099998474121094,121.56999969482422,30.065000534057617,108.48999786376953,81.56999969482422,96.27999877929688,111.75,27.34000015258789,12.819999694824219,45.400001525878906,32.45000076293945,298.6400146484375
2014-04-11,95.30999755859375,58.68000030517578,58.72999954223633,41.380001068115234,39.02000045776367,121.52999877929688,30.165000915527344,108.58000183105469,81.62000274658203,96.20999908447266,111.94000244140625,27.31999969482422,12.8100004196167,44.689998626708984,32.25,300.32000732421875
2014-04-14,95.19999694824219,58.58000183105469,58.91999816894531,41.439998626708984,39.09000015258789,121.41000366210938,30.0049991607666,108.5,81.58999633789062,95.98999786376953,111.44999694824219,27.219999313354492,12.899999618530273,44.72999954223633,32.36000061035156,300.55999755859375
2014-04-15,95.5999984741211,58.529998779296875,58.61000061035156,41.0099983215332,39.11000061035156,121.41999816894531,29.985000610351562,108.62000274658203,81.66999816894531,96.11000061035156,111.4000015258789,27.209999084472656,12.649999618530273,44.68000030517578,32.2400016784668,300.32000732421875
2014-04-16,96.55000305175781,58.880001068115234,59.439998626708984,41.13999938964844,39.150001525878906,121.2300033569336,29.959999084472656,108.54000091552734,81.55999755859375,95.44999694824219,111.16000366210938,27.25,12.640000343322754,45.040000915527344,32.349998474121094,302.4800109863281
2014-04-17,96.97000122070312,59.310001373291016,59.59000015258789,41.689998626708984,39.15999984741211,121.02999877929688,29.969999313354492,108.52999877929688,81.56999969482422,95.55000305175781,111.0999984741211,27.219999313354492,12.640000343322754,45.22999954223633,32.38999938964844,302.32000732421875
2014-04-21,97.12000274658203,59.40999984741211,59.61000061035156,41.47999954223633,39.09000015258789,120.87000274658203,29.895000457763672,108.29000091552734,81.41999816894531,95.1500015258789,110.7699966430664,27.139999389648438,12.510000228881836,45.2400016784668,32.41999816894531,302.0799865722656
2014-04-22,97.91000366210938,59.86000061035156,59.540000915527344,41.369998931884766,39.130001068115234,120.72000122070312,30.059999465942383,108.16000366210938,81.3499984741211,95.13999938964844,110.63999938964844,27.15999984741211,12.5,45.470001220703125,32.459999084472656,297.8399963378906
2014-04-23,97.68000030517578,59.75,59.43000030517578,41.02000045776367,39.18000030517578,120.95999908447266,29.825000762939453,108.36000061035156,81.51000213623047,95.44000244140625,111.0199966430664,27.190000534057617,12.470000267028809,45.380001068115234,32.470001220703125,296.9599914550781
2014-04-24,97.9000015258789,59.79999923706055,59.279998779296875,41.0,39.18000030517578,120.91000366210938,29.81999969482422,108.37000274658203,81.48999786376953,95.55999755859375,111.0199966430664,27.18000030517578,12.59000015258789,45.459999084472656,32.59000015258789,297.760009765625
2014-04-25,97.25,59.56999969482422,59.09000015258789,40.54999923706055,39.25,121.05999755859375,29.8700008392334,108.55000305175781,81.62999725341797,95.68000030517578,111.12999725341797,27.209999084472656,12.649999618530273,45.25,32.40999984741211,293.760009765625
2014-04-28,97.22000122070312,59.75,59.27000045776367,40.72999954223633,39.369998931884766,121.0,29.915000915527344,108.45999908447266,81.54000091552734,95.37000274658203,111.3499984741211,27.270000457763672,12.619999885559082,45.2400016784668,32.529998779296875,294.0
2014-04-29,97.30000305175781,60.15999984741211,59.380001068115234,41.18000030517578,39.439998626708984,120.88999938964844,29.815000534057617,108.4000015258789,81.4800033569336,95.16999816894531,110.81999969482422,27.190000534057617,12.619999885559082,45.33000183105469,32.45000076293945,297.20001220703125
2014-04-30,97.55999755859375,60.56999969482422,59.09000015258789,40.939998626708984,39.54999923706055,121.19000244140625,29.975000381469727,108.61000061035156,81.6500015258789,95.6500015258789,111.19999694824219,27.290000915527344,12.579999923706055,45.400001525878906,32.5,290.55999755859375
2014-05-01,97.83999633789062,60.63999938964844,59.40999984741211,41.060001373291016,39.43000030517578,121.27999877929688,29.975000381469727,108.69999694824219,81.69000244140625,95.43000030517578,111.31999969482422,27.290000915527344,12.460000038146973,45.560001373291016,32.56999969482422,290.4800109863281
2014-05-02,98.02999877929688,60.5099983215332,59.61000061035156,41.349998474121094,39.45000076293945,121.25,30.020000457763672,108.77999877929688,81.80000305175781,95.51000213623047,111.5,27.280000686645508,12.640000343322754,45.65999984741211,32.529998779296875,291.20001220703125
2014-05-05,97.69999694824219,60.439998626708984,59.310001373291016,41.08000183105469,39.529998779296875,121.22000122070312,30.135000228881836,108.73999786376953,81.79000091552734,95.69999694824219,111.55999755859375,27.290000915527344,12.75,45.5099983215332,32.5099983215332,290.0799865722656
2014-05-06,97.48999786376953,60.459999084472656,59.41999816894531,41.459999084472656,39.540000915527344,121.12999725341797,30.18000030517578,108.7300033569336,81.7699966430664,96.11000061035156,112.06999969482422,27.440000534057617,12.6899995803833,45.459999084472656,32.52000045776367,292.0
2014-05-07,97.20999908447266,60.56999969482422,59.09000015258789,41.5,39.540000915527344,121.33999633789062,30.264999389648438,108.80000305175781,81.86000061035156,96.02999877929688,111.9000015258789,27.420000076293945,12.640000343322754,45.470001220703125,32.4900016784668,293.6000061035156
2014-05-08,97.80000305175781,60.84000015258789,59.27000045776367,41.70000076293945,39.560001373291016,121.44999694824219,30.53499984741211,108.9000015258789,81.94999694824219,96.1500015258789,111.4800033569336,27.360000610351562,12.520000457763672,45.70000076293945,32.58000183105469,292.1600036621094
2014-05-09,97.16999816894531,60.380001068115234,59.22999954223633,41.529998779296875,39.540000915527344,121.45999908447266,30.065000534057617,108.81999969482422,81.80999755859375,95.91000366210938,110.72000122070312,27.209999084472656,12.529999732971191,45.41999816894531,32.5,294.1600036621094
2014-05-12,98.30000305175781,60.790000915527344,59.47999954223633,42.060001373291016,39.54999923706055,121.33999633789062,30.040000915527344,108.6500015258789,81.69999694824219,95.69999694824219,110.30000305175781,27.200000762939453,12.619999885559082,45.83000183105469,32.59000015258789,293.760009765625
2014-05-13,98.56999969482422,60.68000030517578,60.029998779296875,42.33000183105469,39.599998474121094,121.5,29.989999771118164,108.80000305175781,81.80999755859375,95.55999755859375,110.13999938964844,27.110000610351562,12.579999923706055,45.93000030517578,32.630001068115234,296.6400146484375
2014-05-14,98.19000244140625,60.72999954223633,60.119998931884766,42.59000015258789,39.619998931884766,121.91000366210938,30.075000762939453,109.1500015258789,82.08000183105469,95.88999938964844,109.98999786376953,27.09000015258789,12.680000305175781,45.86000061035156,32.63999938964844,298.7200012207031
2014-05-15,97.43000030517578,60.40999984741211,59.97999954223633,42.40999984741211,39.650001525878906,122.05999755859375,30.385000228881836,109.44999694824219,82.27999877929688,96.30000305175781,110.01000213623047,27.1200008392334,12.630000114440918,45.63999938964844,32.599998474121094,297.2799987792969
2014-05-16,97.19000244140625,60.369998931884766,59.84000015258789,42.68000030517578,39.650001525878906,121.95999908447266,30.299999237060547,109.3499984741211,82.20999908447266,96.16999816894531,109.8499984741211,27.100000381469727,12.5600004196167,45.61000061035156,32.59000015258789,298.1600036621094
2014-05-19,97.68000030517578,60.380001068115234,59.630001068115234,42.70000076293945,39.709999084472656,122.08000183105469,30.145000457763672,109.38999938964844,82.2699966430664,96.47000122070312,109.76000213623047,27.1299991607666,12.630000114440918,45.72999954223633,32.63999938964844,300.1600036621094
2014-05-20,97.62000274658203,60.2400016784668,59.290000915527344,42.560001373291016,39.720001220703125,122.12999725341797,30.100000381469727,109.30999755859375,82.2300033569336,96.4000015258789,109.70999908447266,27.09000015258789,12.569999694824219,45.650001525878906,32.61000061035156,300.32000732421875
2014-05-21,97.72000122070312,60.47999954223633,59.560001373291016,42.630001068115234,39.72999954223633,122.02999877929688,30.0049991607666,109.18000030517578,82.11000061035156,96.30000305175781,109.51000213623047,27.06999969482422,12.529999732971191,45.619998931884766,32.599998474121094,305.44000244140625
2014-05-22,98.19000244140625,60.47999954223633,60.0099983215332,42.90999984741211,39.70000076293945,121.94000244140625,29.969999313354492,109.18000030517578,82.0999984741211,96.01000213623047,109.4000015258789,27.030000686645508,12.600000381469727,45.83000183105469,32.650001525878906,305.2799987792969
2014-05-23,98.51000213623047,60.5,60.439998626708984,43.02000045776367,39.630001068115234,122.02999877929688,29.96500015258789,109.25,82.13999938964844,95.79000091552734,109.25,26.979999542236328,12.550000190734863,45.959999084472656,32.72999954223633,306.1600036621094
2014-05-27,99.16000366210938,60.9900016784668,60.59000015258789,42.810001373291016,39.66999816894531,122.04000091552734,30.030000686645508,109.33000183105469,82.22000122070312,95.72000122070312,109.12999725341797,27.010000228881836,12.390000343322754,46.16999816894531,32.790000915527344,305.3599853515625
2014-05-28,99.26000213623047,60.790000915527344,60.599998474121094,42.77000045776367,39.75,122.37999725341797,30.024999618530273,109.69000244140625,82.51000213623047,95.9000015258789,108.91999816894531,26.950000762939453,12.25,46.18000030517578,32.83000183105469,304.0799865722656
2014-05-29,99.55999755859375,60.95000076293945,61.08000183105469,42.86000061035156,39.86000061035156,122.51000213623047,30.079999923706055,109.83000183105469,82.5999984741211,96.13999938964844,109.16999816894531,26.959999084472656,12.220000267028809,46.400001525878906,33.08000183105469,304.4800109863281
2014-05-30,99.68000030517578,61.02000045776367,60.9900016784668,42.599998474121094,39.88999938964844,122.22000122070312,30.045000076293945,109.66999816894531,82.4000015258789,95.9000015258789,109.44000244140625,26.989999771118164,12.15999984741211,46.279998779296875,32.86000061035156,301.8399963378906
